utterance,n_tokens_total,n_tokens_iden,n_id,n_en,id_share,unk_rate,i_index,cmi,span_entropy,burstiness,memory,id2en_rate,en2id_rate,switch_balance,n_switches,len_bin
"Pergi ke kitchen dan pick up the dish, kemudian move to tie%3A office & living room and place it neatly on the chair",23,22,4,18,0.18181818181818182,0.043478260869565216,0.14285714285714285,18.181818181818183,2.0,-0.04513681676702072,-0.9938143736381273,0.09523809523809523,0.047619047619047616,0.6666666666666666,3,"[20, 25)"
Pergi ke kitchen dan pick up the fruit; kemudian move ke bedroom and retrieve the lamp,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the fruit; kemudian move ke bedroom and retrieve the picture,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the fruit; kemudian move to bedroom and retrieve the picture,16,15,4,11,0.26666666666666666,0.0625,0.21428571428571427,26.666666666666668,2.0,-0.26794919243112264,-0.9819805060619656,0.14285714285714285,0.07142857142857142,0.6666666666666666,3,"[15, 20)"
Pergi ke kitchen dan pick up the knife set; kemudian move ke bedroom and retrieve the clock,17,16,5,11,0.3125,0.058823529411764705,0.3333333333333333,31.25,1.4591479170272448,-0.19535323102422672,-0.10206207261596573,0.2,0.13333333333333333,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the knife; kemudian move ke bedroom and retrieve the book,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the microwave; kemudian move ke bedroom and retrieve the lamp,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
"Pergi ke kitchen dan pick up the paper towel, kemudian move to bathroom and place it neatly on the bathroom accessory",21,20,4,16,0.2,0.047619047619047616,0.15789473684210525,20.0,2.0,-0.14394783020550786,-0.9933992677987828,0.10526315789473684,0.05263157894736842,0.6666666666666666,3,"[20, 25)"
Pergi ke kitchen dan pick up the paper towel; kemudian move ke bedroom and retrieve the telephone,17,16,5,11,0.3125,0.058823529411764705,0.3333333333333333,31.25,1.4591479170272448,-0.19535323102422672,-0.10206207261596573,0.2,0.13333333333333333,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the pitcher; kemudian move ke bedroom and retrieve the hanger,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the pot; kemudian move ke bedroom and retrieve the drawer,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the stool; kemudian move ke bedroom and retrieve the chest of drawers,18,17,5,12,0.29411764705882354,0.05555555555555555,0.3125,29.411764705882355,1.7924812503605778,-0.12758466473413116,-0.19764235376052372,0.1875,0.125,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the stool; kemudian move ke bedroom and retrieve the plush toy,17,15,5,10,0.3333333333333333,0.11764705882352941,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the toaster; kemudian move ke bedroom and retrieve the clock,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the tray; kemudian move ke bedroom and retrieve the clock,16,15,5,10,0.3333333333333333,0.0625,0.35714285714285715,33.33333333333333,1.7924812503605778,-0.21735209977432837,-0.09068453126375146,0.21428571428571427,0.14285714285714285,0.6,5,"[15, 20)"
Pergi ke kitchen dan pick up the vessel; kemudian move to bedroom and retrieve the blanket,16,15,4,11,0.26666666666666666,0.0625,0.21428571428571427,26.666666666666668,2.0,-0.26794919243112264,-0.9819805060619656,0.14285714285714285,0.07142857142857142,0.6666666666666666,3,"[15, 20)"
Pergi ke laundry room dan pick up the cardboard box; kemudian move ke bedroom and retrieve the book,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,1.5,-0.1570028042779997,-0.40451159393721914,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
"Pergi ke laundry room dan pick up the towel, kemudian move to bathroom and place it neatly on the shelf",20,20,4,16,0.2,0.0,0.2631578947368421,20.0,1.9182958340544893,-0.02912521444253858,-0.6477502756312957,0.15789473684210525,0.10526315789473684,0.6,5,"[20, 25)"
Pergi ke laundry room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the container,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,1.5,-0.1570028042779997,-0.40451159393721914,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
Pergi ke laundry room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the flowerpot,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,1.5,-0.1570028042779997,-0.40451159393721914,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
Pergi ke laundry room dan pick up the washing machine; kemudian move ke bedroom and retrieve the clutter,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,1.5,-0.1570028042779997,-0.40451159393721914,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
Pergi ke laundry room dan pick up the washing stuff; kemudian move to bedroom and retrieve the wardrobe,18,18,4,14,0.2222222222222222,0.0,0.29411764705882354,22.22222222222222,1.9182958340544893,-0.14589803375031543,-0.6917540477304345,0.17647058823529413,0.11764705882352941,0.6,5,"[15, 20)"
"Pergi ke living room dan pick up the plate, kemudian move to kitchen and place it neatly on the tray",20,19,4,15,0.21052631578947367,0.05,0.2777777777777778,21.052631578947366,1.9182958340544893,-0.06254905823590019,-0.6679559803912329,0.16666666666666666,0.1111111111111111,0.6,5,"[15, 20)"
"Pergi ke living room, pick up the dumbbell, kemudian move to bathroom and place it neatly on the towel bar",20,20,3,17,0.15,0.0,0.15789473684210525,15.0,2.0,-0.11894322420431,-0.9449111825230682,0.10526315789473684,0.05263157894736842,0.6666666666666666,3,"[20, 25)"
Pergi ke office and pick up the book; then move to bedroom and retrieve the cabinet,16,16,2,14,0.125,0.0,0.06666666666666667,12.5,1.0,-0.14285714285714285,,0.06666666666666667,0.0,1.0,1,"[15, 20)"
Pergi ke office and pick up the book; then move to bedroom and retrieve the lamp,16,16,2,14,0.125,0.0,0.06666666666666667,12.5,1.0,-0.14285714285714285,,0.06666666666666667,0.0,1.0,1,"[15, 20)"
Pergi ke office and pick up the cabinet; kemudian move to bedroom and retrieve the notebook,16,16,3,13,0.1875,0.0,0.2,18.75,2.0,-0.22146546796093272,-0.9994237971287662,0.13333333333333333,0.06666666666666667,0.6666666666666666,3,"[15, 20)"
Pergi ke office and pick up the container; then move to bedroom and retrieve the lamp,16,16,2,14,0.125,0.0,0.06666666666666667,12.5,1.0,-0.14285714285714285,,0.06666666666666667,0.0,1.0,1,"[15, 20)"
Pergi ke office and pick up the picture; then move to bedroom and retrieve the cloth,16,16,2,14,0.125,0.0,0.06666666666666667,12.5,1.0,-0.14285714285714285,,0.06666666666666667,0.0,1.0,1,"[15, 20)"
"Pergi ke office dan pick up the book, kemudian move to living room and place it neatly on the cabinet",20,20,4,16,0.2,0.0,0.2631578947368421,20.0,1.7924812503605778,0.037087982163739895,-0.4599069394901963,0.15789473684210525,0.10526315789473684,0.6,5,"[20, 25)"
"Pergi ke office dan pick up the stack of music stands, kemudian move to desk and place it neatly",19,19,4,15,0.21052631578947367,0.0,0.2777777777777778,21.052631578947366,1.4591479170272446,-0.07340935064613527,-0.49009802940980346,0.16666666666666666,0.1111111111111111,0.6,5,"[15, 20)"
Pergi ke office dan pick up the telephone; kemudian move to bedroom and retrieve the picture,16,16,4,12,0.25,0.0,0.3333333333333333,25.0,1.7924812503605778,-0.09340033543136025,-0.5144957554275265,0.2,0.13333333333333333,0.6,5,"[15, 20)"
Pergi ke rec room dan pick up the fire extinguisher; kemudian move ke living room and retrieve the cup,19,18,5,13,0.2777777777777778,0.05263157894736842,0.4117647058823529,27.77777777777778,1.75,-0.1352416821406237,-0.4114906777329996,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
"Pergi ke rec room dan pick up the pool stick, kemudian move to bedroom and place it neatly on the dresser",21,21,4,17,0.19047619047619047,0.0,0.25,19.047619047619047,1.9182958340544893,-0.044532584492514814,-0.6269841269841269,0.15,0.1,0.6,5,"[20, 25)"
Pergi ke rec room dan pick up the pool stick; kemudian move ke bedroom and retrieve the lamp,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,1.5,-0.1570028042779997,-0.40451159393721914,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
Pergi ke rec room dan pick up the shelf; kemudian move ke bedroom and retrieve the lamp,17,17,5,12,0.29411764705882354,0.0,0.4375,29.411764705882355,1.75,-0.1880240174470356,-0.4212804099802364,0.25,0.1875,0.5714285714285714,7,"[15, 20)"
Pergi ke rec room dan pick up the vacuum cleaner; kemudian move ke bedroom and retrieve the dresser,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,1.5,-0.1570028042779997,-0.40451159393721914,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
Pergi ke tie between kitchen and living room dan pick up the hanger; kemudian move ke bedroom and retrieve the statue,21,20,5,15,0.25,0.047619047619047616,0.3684210526315789,25.0,1.75,-0.18146029604788114,-0.4287026841802141,0.21052631578947367,0.15789473684210525,0.5714285714285714,7,"[20, 25)"
Pergi ke tie between kitchen and living room dan pick up the rope; kemudian move ke bedroom and retrieve the picture,21,20,5,15,0.25,0.047619047619047616,0.3684210526315789,25.0,1.75,-0.18146029604788114,-0.4287026841802141,0.21052631578947367,0.15789473684210525,0.5714285714285714,7,"[20, 25)"
Pergi ke tie between kitchen and living room dan pick up the rug; kemudian move ke bedroom and retrieve the statue,21,20,5,15,0.25,0.047619047619047616,0.3684210526315789,25.0,1.75,-0.18146029604788114,-0.4287026841802141,0.21052631578947367,0.15789473684210525,0.5714285714285714,7,"[20, 25)"
Pergi ke tie laundry room dan pick up the board; kemudian move ke bedroom and retrieve the wardrobe,18,18,5,13,0.2777777777777778,0.0,0.4117647058823529,27.77777777777778,2.0,-0.20675138922188938,-0.4599220498182739,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
Pergi ke tie%3A bedroom & living room dan pick up the armchair; kemudian move ke kitchen and retrieve the bottle of detergent,22,21,5,16,0.23809523809523808,0.045454545454545456,0.35,23.809523809523807,2.0,-0.15195919298468874,-0.43614841531788406,0.2,0.15,0.5714285714285714,7,"[20, 25)"
Pergi ke Tie%3A Kitchen & Living room dan pick up the door; kemudian move ke Bedroom and retrieve the sensor,20,19,5,14,0.2631578947368421,0.05,0.3888888888888889,26.31578947368421,1.75,-0.2021694648965214,-0.45511054026987147,0.2222222222222222,0.16666666666666666,0.5714285714285714,7,"[15, 20)"
Pergi ke tie%3A living room & hall dan pick up the trashcan; kemudian move ke bedroom and retrieve the photo,20,20,5,15,0.25,0.0,0.3684210526315789,25.0,1.75,-0.18146029604788114,-0.4287026841802141,0.21052631578947367,0.15789473684210525,0.5714285714285714,7,"[20, 25)"
Pergi ke Tie%3A Office & Kitchen dan pick up the keyboard; kemudian move ke Bathroom and retrieve the monitor,19,18,5,13,0.2777777777777778,0.05263157894736842,0.4117647058823529,27.77777777777778,2.0,-0.20675138922188938,-0.4599220498182739,0.23529411764705882,0.17647058823529413,0.5714285714285714,7,"[15, 20)"
"Ambil bag dari garage, kemudian move ke laundry room dan set it on the hanger; selanjutnya, go to bathroom and retrieve the towel",23,23,6,17,0.2608695652173913,0.0,0.5,26.08695652173913,1.207518749639422,-0.006705282304286856,-0.2010407956821516,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil basket dari bedroom, kemudian move ke laundry room dan set it on the washing machine; selanjutnya, go to bathroom and retrieve the bath towel",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil blanket dari bedroom, kemudian move ke bathroom dan set it on the towel ring; selanjutnya, go to kitchen and retrieve the microwave",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,0.6500224216483541,0.008130618755783353,-0.14907119849998599,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil blanket dari bedroom, kemudian move ke living room dan set it on the sideboard; selanjutnya, go to kitchen and retrieve the box",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,1.207518749639422,-0.04513681676702065,-0.2064705961797684,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil book dari bedroom ke living room, kemudian move ke bathroom and retrieve the toilet paper dispenser",17,17,5,12,0.29411764705882354,0.0,0.5625,29.411764705882355,0.9219280948873623,0.02624757863302552,-0.1468567377019206,0.3125,0.25,0.5555555555555556,9,"[15, 20)"
"Ambil book dari bedroom, kemudian move ke bathroom dan set it on the towel bar; selanjutnya, go to kitchen and retrieve the cloth",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,0.6500224216483541,0.008130618755783353,-0.14907119849998599,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil book dari bedroom, kemudian move ke kitchen and place it neatly on the mixer; selanjutnya, go to bathroom and retrieve the toilet paper",24,22,5,17,0.22727272727272727,0.08333333333333333,0.42857142857142855,22.727272727272727,0.9219280948873623,0.051992016209233355,-0.18569533817705186,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil book dari bedroom, kemudian move ke kitchen and place it on the fridge; selanjutnya, go to bathroom and retrieve the soap dispenser",23,22,5,17,0.22727272727272727,0.043478260869565216,0.42857142857142855,22.727272727272727,0.9219280948873623,0.051992016209233355,-0.18569533817705186,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil book dari bedroom, kemudian move ke kitchen dan set it on the countertop; selanjutnya, go to bathroom and retrieve the towel",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.08900688806825856,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil book dari bedroom, kemudian move ke kitchen dan set it on the table; selanjutnya, go to bathroom and retrieve the towel bar",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,0.01600409809849506,-0.1,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil book dari bedroom, kemudian move ke living room dan set it on the sofa; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.06256892398609323,-0.1900584795321637,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil book dari bedroom, kemudian move ke office and place it on the chair; selanjutnya, go to bathroom and retrieve the bottle of detergent",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,0.9219280948873623,0.08318026157565254,-0.1865506268111591,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil book dari bedroom, kemudian move ke tie area dan set it on the wardrobe; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.06256892398609323,-0.1900584795321637,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil book dari kitchen, kemudian move ke dining room and place it on the couch; selanjutnya, go to office and retrieve the flowerpot",23,22,5,17,0.22727272727272727,0.043478260869565216,0.3333333333333333,22.727272727272727,1.5487949406953985,0.004098429496411241,-0.32867902448034214,0.19047619047619047,0.14285714285714285,0.5714285714285714,7,"[20, 25)"
"Ambil book dari living room, kemudian move ke bedroom dan set it on the bedside lamp; selanjutnya, go to bathroom and retrieve the toilet brush",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil book dari living room, kemudian move ke bedroom dan set it on the bedside lamp; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",26,26,6,20,0.23076923076923078,0.0,0.44,23.076923076923077,1.207518749639422,0.06696562634074728,-0.1885380584821581,0.24,0.2,0.5454545454545454,11,"[25, 30)"
"Ambil book dari living room, kemudian move ke tie area and place it on the side table; selanjutnya, go to bedroom and retrieve the hair dryer",26,26,5,21,0.19230769230769232,0.0,0.36,19.230769230769234,1.3567796494470397,0.06696562634074725,-0.23115423855882586,0.2,0.16,0.5555555555555556,9,"[25, 30)"
"Ambil book dari living room, move ke bedroom untuk place it on the desk, kemudian menuju chest of drawers dan pick up a towel",24,24,7,17,0.2916666666666667,0.0,0.4782608695652174,29.166666666666668,1.780672129520887,-0.19260356780431992,-0.19883118801324728,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil book dari office, kemudian move ke living room and place it on the shelf; selanjutnya, go to dining room and retrieve the plate",24,24,5,19,0.20833333333333334,0.0,0.391304347826087,20.833333333333336,0.7219280948873623,0.07692307692307691,-0.1889822365046136,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil bookstand dari living room, kemudian move ke bedroom dan set it on the chest of drawers; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",27,27,6,21,0.2222222222222222,0.0,0.4230769230769231,22.22222222222222,1.207518749639422,0.07560452783046169,-0.18643649293479847,0.23076923076923078,0.19230769230769232,0.5454545454545454,11,"[25, 30)"
"Ambil bowl of fruit dari bedroom, kemudian move ke bathroom dan set it on the towel bar; selanjutnya, go to office and retrieve the coffee machine",26,26,6,20,0.23076923076923078,0.0,0.44,23.076923076923077,1.207518749639422,0.02261042330490459,-0.2318009432608763,0.24,0.2,0.5454545454545454,11,"[25, 30)"
"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom and place it on the nightstand; selanjutnya, go to bathroom and retrieve toilet paper",24,23,5,18,0.21739130434782608,0.041666666666666664,0.3181818181818182,21.73913043478261,1.75,-0.07542668890493713,-0.47575891613984733,0.18181818181818182,0.13636363636363635,0.5714285714285714,7,"[20, 25)"
"Ambil bowl of fruit dari kitchen, kemudian move ke bedroom dan set it on the nightstand; selanjutnya, go to bathroom and retrieve the towel",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.7709505944546688,-0.06914623322628008,-0.3326439438130232,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil box dari bedroom & hall, kemudian move ke living room dan set it on the drawer; selanjutnya, go to bathroom and retrieve the toilet paper",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.4182958340544896,0.003968316458474243,-0.2571360259420015,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil box dari bedroom ke living room, kemudian move ke kitchen and place it neatly on the shelf; selanjutnya, go to laundry room and retrieve the picture",27,26,6,20,0.23076923076923078,0.037037037037037035,0.44,23.076923076923077,1.207518749639422,0.05305900837937583,-0.18912717288448394,0.24,0.2,0.5454545454545454,11,"[25, 30)"
"Ambil box dari bedroom, kemudian move ke bathroom dan set it on the countertop; selanjutnya, go to laundry room and retrieve the blanket",23,23,6,17,0.2608695652173913,0.0,0.5,26.08695652173913,0.8166890883150209,0.054878584035414596,-0.14272480642961255,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil box dari bedroom, kemudian move ke bathroom dan set it on the washbasin; selanjutnya, go to kitchen and retrieve the kitchen cabinet drawer",24,22,6,16,0.2727272727272727,0.08333333333333333,0.5238095238095238,27.27272727272727,0.8166890883150209,0.019849087028886537,-0.1455556274348955,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil box dari bedroom, kemudian move ke bathroom dan set it on the washbasin; selanjutnya, go to living room and retrieve the doormat",23,23,6,17,0.2608695652173913,0.0,0.5,26.08695652173913,0.8166890883150209,0.054878584035414596,-0.14272480642961255,0.2727272727272727,0.22727272727272727,0.5454545454545454,11,"[20, 25)"
"Ambil box dari bedroom, kemudian move ke dining room and place it neatly on the shelf; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",26,26,5,21,0.19230769230769232,0.0,0.36,19.230769230769234,0.7219280948873623,0.10344827586206896,-0.1889822365046136,0.2,0.16,0.5555555555555556,9,"[25, 30)"
"Ambil box dari bedroom, kemudian move ke living room dan set it on the chair; selanjutnya, go to bathroom and retrieve the toilet brush",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.029437251522859375,-0.1954034605868497,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil box dari bedroom, kemudian move ke living room dan set it on the coffee table; selanjutnya, go to bathroom and retrieve the bathroom towel",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.207518749639422,0.03914543906059002,-0.19260727134666997,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil box dari kitchen, kemudian move ke bedroom dan set it on the table; selanjutnya, go to bathroom and retrieve the washbasin",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.25765151809232734,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil box dari office, kemudian move ke kitchen dan set it on the dining table; selanjutnya, go to bedroom and retrieve the book",23,22,6,16,0.2727272727272727,0.043478260869565216,0.42857142857142855,27.27272727272727,1.3567796494470397,-0.004166739007141503,-0.0943041920192897,0.23809523809523808,0.19047619047619047,0.5555555555555556,9,"[20, 25)"
"Ambil box di bedroom, move ke kitchen untuk place it on the cabinet, lalu menuju stool and pick it up",20,19,6,13,0.3157894736842105,0.05,0.3888888888888889,31.57894736842105,1.5612781244591327,-0.2021694648965214,0.1371758152921836,0.2222222222222222,0.16666666666666666,0.5714285714285714,7,"[15, 20)"
"Ambil box of fruit dari garage, kemudian move ke laundry room dan set it on the container; selanjutnya, go to bathroom and retrieve the towel",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.584962500721156,-0.04835843826343892,-0.315190383999796,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil cabinet dari bedroom ke living room, kemudian move ke bathroom dan retrieve the towel",15,15,6,9,0.4,0.0,0.7857142857142857,40.0,0.8166890883150209,-0.3549261330098535,-0.13987572123604705,0.42857142857142855,0.35714285714285715,0.5454545454545454,11,"[15, 20)"
"Ambil can dari kitchen, kemudian move ke bedroom dan set it on the wardrobe; selanjutnya, go to bathroom and retrieve the container",22,21,6,15,0.2857142857142857,0.045454545454545456,0.45,28.57142857142857,1.3567796494470397,-0.018830203794351786,-0.25765151809232734,0.25,0.2,0.5555555555555556,9,"[20, 25)"
"Ambil can of paint dari hall, kemudian move ke bedroom dan set it on the nightstand; selanjutnya, go to living room and retrieve the table lamp",26,26,6,20,0.23076923076923078,0.0,0.44,23.076923076923077,1.207518749639422,0.045794762701465146,-0.22951162341868642,0.24,0.2,0.5454545454545454,11,"[25, 30)"
"Ambil candle dari bedroom, kemudian move ke bathroom dan set it on the tap; selanjutnya, go to kitchen and retrieve the plate",22,21,6,15,0.2857142857142857,0.045454545454545456,0.55,28.57142857142857,0.8166890883150209,-0.017611094201390332,-0.14795908857482154,0.3,0.25,0.5454545454545454,11,"[20, 25)"
"Ambil candle dari bedroom, kemudian move ke kitchen dan set it on the coffee table; selanjutnya, go to bathroom and retrieve the bath towel",24,23,6,17,0.2608695652173913,0.041666666666666664,0.4090909090909091,26.08695652173913,1.3567796494470397,0.023436288964550623,-0.10425720702853737,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil cardbox box dari laundry room, kemudian move ke bedroom dan set it on the dresser; selanjutnya, go to bathroom and retrieve the hand soap",25,25,6,19,0.24,0.0,0.4583333333333333,24.0,1.4182958340544896,0.003968316458474243,-0.2571360259420015,0.25,0.20833333333333334,0.5454545454545454,11,"[25, 30)"
"Ambil casket dari bedroom, kemudian move ke bathroom dan set it on the toilet brush; selanjutnya, go to kitchen and retrieve the bread",23,22,6,16,0.2727272727272727,0.043478260869565216,0.5238095238095238,27.27272727272727,0.6500224216483541,0.008130618755783353,-0.14907119849998599,0.2857142857142857,0.23809523809523808,0.5454545454545454,11,"[20, 25)"
"Ambil chandelier dari bedroom, kemudian move ke living room dan set it on the table; selanjutnya, go to bathroom and retrieve the towel bar",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.029437251522859375,-0.1954034605868497,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil cloth dari tie bedroom & dining room, kemudian move ke living room and place it neatly on the sofa; selanjutnya, go to bathroom and retrieve the toilet brush",28,28,5,23,0.17857142857142858,0.0,0.3333333333333333,17.857142857142858,1.3567796494470397,0.03337045290423453,-0.30740598244397654,0.18518518518518517,0.14814814814814814,0.5555555555555556,9,"[25, 30)"
"Ambil control dari living room, kemudian move ke bedroom dan set it on the desk chair; selanjutnya, go to office and retrieve the keyboard",24,24,6,18,0.25,0.0,0.4782608695652174,25.0,1.207518749639422,0.010205144336438062,-0.19632307793371628,0.2608695652173913,0.21739130434782608,0.5454545454545454,11,"[20, 25)"
"Ambil cushion dari bedroom, kemudian move ke living room and place it on the table; selanjutnya, go to kitchen and retrieve the coffee machine",24,23,5,18,0.21739130434782608,0.041666666666666664,0.4090909090909091,21.73913043478261,0.9219280948873623,0.06305968247112007,-0.18826744506813495,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
"Ambil decorative plate dari bedroom, kemudian move ke bathroom and set it on the towel bar; selanjutnya, go to kitchen and retrieve the basket of fruits",26,24,5,19,0.20833333333333334,0.07692307692307693,0.391304347826087,20.833333333333336,1.3567796494470397,0.035528661754408594,-0.237115776717217,0.21739130434782608,0.17391304347826086,0.5555555555555556,9,"[20, 25)"
"Ambil decorative plate dari bedroom, kemudian move ke living room dan set it on the coffee table; selanjutnya, go to bathroom and retrieve the toilet paper dispenser",27,27,6,21,0.2222222222222222,0.0,0.4230769230769231,22.22222222222222,1.4182958340544896,0.04331419312877278,-0.2393495404788486,0.23076923076923078,0.19230769230769232,0.5454545454545454,11,"[25, 30)"
"Ambil door dari bedroom, kemudian move ke bathroom and set it on the sink cabinet; selanjutnya, go to kitchen and retrieve the spice rack",24,23,5,18,0.21739130434782608,0.041666666666666664,0.4090909090909091,21.73913043478261,0.9219280948873623,0.06305968247112007,-0.18826744506813495,0.22727272727272727,0.18181818181818182,0.5555555555555556,9,"[20, 25)"
